event_id,meeting_id,quality_label,peak_second,onset_second,offset_second,temporal_position,timing_bin,joint_corroborated,peak_entropy,combined_delta,z_delta_entropy,z_delta_pct_det,peak_pct_det,peak_rmse,meeting_duration_seconds,window_start_second,window_end_second,segment_n_turns,trigger_type,trigger_subtype,smm_dimension,confidence,content_summary,justification,classifier
evt_141,2025.03.25startup_a,include_with_caution,3677,3656,3693,0.7188660801564027,late,False,1.5749691486891673,0.1157805496675298,0.1407193675893683,0.0908417317456912,97.99919159256264,0.2544391375237735,5115.0,3497,3857,31,cognitive_perturbation,CP_generative,smm_task,conf_medium,The team realizes that pivoting to heavy vehicles makes their technology simpler and more reliable than the original light-vehicle target.,"The facilitator and Speaker 5 jointly articulate a new insight: heavy-vehicle operations are more predictable and route-dedicated, which simplifies the scheduling and charging technology significantly compared to the light-vehicle approach. This is CP_generative because the realization expands the team's understanding of their own competitive advantage and changes what the product must be. smm_task is affected as the team revises its picture of the technical challenge.",calibration
evt_142,2025.03.31startup_a,include_with_caution,1004,994,1018,0.1957878315132605,early,False,1.8924144226173405,0.1154650722097296,0.1394940997379775,0.0914360446814817,99.10775098760386,0.2157833761102734,5128.0,824,1184,17,cognitive_perturbation,CP_generative,smm_task,conf_high,"A team member reports that a fleet operator spends R$7–8k per week on towing stranded EVs, validating a concrete and quantified market pain.","The discovery of a specific, quantified operational pain — thousands of reais per week in towing costs due to range anxiety — dramatically expands the team's understanding of their addressable problem. The operator had previously considered a battery bank solution but was blocked by cost, confirming both the pain and the barrier the team is positioned to solve. This is CP_generative because it opens new market possibilities and provides concrete evidence for a use case that was previously hypothetical.",calibration
evt_143,2025.03.31startup_a,include_with_caution,1800,1798,1801,0.3510140405616224,middle,False,1.5905770993945068,0.5148144206271278,0.4779909807801071,0.5516378604741484,98.70198675496688,0.2748753984618594,5128.0,1620,1980,26,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating progress on ongoing customer or product track,Track elaborated.,full_run
evt_144,2025.03.31startup_a,include_with_caution,1967,1965,1969,0.3835803432137285,middle,False,1.5749691486891673,0.0930604312546375,0.0731940916470676,0.1129267708622074,98.79588269566906,0.2187811707286914,5128.0,1787,2147,23,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Continuing elaboration of product/customer strategy,Strategy details elaborated.,full_run
evt_145,2025.03.31startup_a,include_with_caution,2150,2137,2160,0.4192667706708268,middle,False,1.8412509950872955,0.1555062071993314,0.0456308121816542,0.2653816022170087,97.3411391633126,0.50148441287266,5128.0,1970,2330,34,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Procedural review of tasks and agenda,Task review and coordination.,full_run
evt_146,2025.03.31startup_a,include_with_caution,4025,4016,4045,0.7849063962558502,late,False,1.8892442299937355,0.1596024701766931,0.2961684246391676,0.0230365157142187,98.14736485914898,0.2451541320083256,5128.0,3845,4205,31,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating partnership or customer pipeline,Pipeline details expanded.,full_run
evt_147,2025.03.31startup_b,include_with_caution,544,542,546,0.0859943092001264,early,False,1.5478570234493585,0.2877820868742254,0.4532235346695158,0.1223406390789351,99.27480916030534,0.2405162664550339,6326.0,364,724,24,functional_reorientation,FR_procedural,smm_strategy,conf_medium,The team coordinates three upcoming stakeholder meetings and reviews a progress score that increased from 4.5 to 5.5 on a cost metric.,The discussion centers on scheduling and logistics for three imminent meetings and tracking a score improvement. This is FR_procedural: the team is sequencing next steps and aligning on meeting arrangements without any frame-disrupting content. smm_strategy is affected as they are organizing the execution sequence for their business development activities.,calibration
evt_148,2025.03.31startup_b,include_with_caution,970,967,1019,0.1533354410369902,early,False,1.57983878814754,0.2483519356713908,0.4294614158355668,0.0672424555072149,99.32028000405803,0.2765737526488814,6326.0,790,1150,29,functional_reorientation,FR_elaboration,smm_task,conf_medium,Elaborating specific task or product requirement,Task elaborated with details.,full_run
evt_149,2025.03.31startup_b,include_with_caution,1163,1155,1214,0.1838444514701233,early,False,1.8892442299937355,0.4645006283833754,0.4924503583491646,0.4365508984175863,98.29797021447877,0.2974146200519027,6326.0,983,1343,30,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Continuing elaboration of strategy or pipeline,Strategy elaborated.,full_run
evt_150,2025.03.31startup_b,include_with_caution,1415,1410,1422,0.2236800505848877,early,False,1.578882083461779,0.2139192269886794,0.3899799865069744,0.0378584674703843,99.25830377297646,0.1951371523805714,6326.0,1235,1595,22,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Team generates new idea for customer challenge,New approach generated collaboratively.,full_run
evt_151,2025.03.31startup_b,include_with_caution,1655,1644,1660,0.2616187164084729,early,False,1.584576851106354,0.1572103923983567,0.013211762055042,0.3012090227416714,97.80365845939616,0.3127369157800155,6326.0,1475,1835,32,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating operational or market approach,Elaboration of ongoing strategy.,full_run
evt_152,2025.03.31startup_b,include_with_caution,1834,1821,1852,0.2899146380018969,early,True,1.909227029838433,0.301293165004485,0.1059743967896587,0.4966119332193113,95.97632189424846,0.3412856558056937,6326.0,1654,2014,41,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Joint corroborated: team generates new idea with alignment,Generative insight with joint corroboration.,full_run
evt_153,2025.03.31startup_b,include_with_caution,1923,1921,1926,0.3039835599114764,early,True,1.557672567089349,0.1626565686688202,0.1031086072523964,0.222204530085244,95.76479344994418,0.3292483600040788,6326.0,1743,2103,39,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Joint corroborated: new strategic direction generated,New direction with joint corroboration.,full_run
evt_154,2025.03.31startup_b,include_with_caution,4706,4706,4706,0.7439140056907999,late,False,1.545103633222057,0.9557919375719904,1.1338267107364737,0.7777571644075073,98.86734801390791,0.4061928390642801,6326.0,4526,4886,29,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating existing plan or pipeline,Elaboration of existing approach.,full_run
evt_155,2025.03.31startup_b,include_with_caution,6164,6149,6175,0.97439140056908,late,False,1.7824040490028112,0.5301249400028524,0.6652065991019261,0.3950432809037786,98.33453645457358,0.7893809325939132,6326.0,5984,6344,32,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Procedural coordination and task review,Task coordination.,full_run
evt_156,2025.04.07startup_a,include,436,424,449,0.0734872745659868,early,True,1.5732230293875171,0.2749941397141267,0.2636889842445475,0.2862992951837058,95.08079847908743,0.5364679287665488,,256,616,35,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Joint corroborated: generative moment at start of meeting,New direction with joint corroboration.,full_run
evt_157,2025.04.07startup_a,include,555,523,581,0.0935445811562447,early,False,1.4919310878474152,0.3399590673590806,0.2034828075132459,0.4764353272049152,96.1071107110711,0.6294407844724759,,375,735,32,functional_reorientation,FR_elaboration,smm_task,conf_medium,Elaborating specific product or operational approach,Task elaborated.,full_run
evt_158,2025.04.07startup_a,include,1719,1702,1744,0.2897353783920445,early,False,1.584576851106354,0.1359874589293023,0.1609498384625041,0.1110250793961006,96.53634216741013,0.3399329039800292,,1539,1899,47,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating partnership or customer strategy,Strategy elaborated.,full_run
evt_159,2025.04.07startup_a,include,1889,1876,1922,0.3183886735209843,early,False,1.5749691486891677,0.4740667460198715,0.3523824078013534,0.5957510842383897,96.9648816144923,0.4253223063592319,,1709,2069,41,functional_reorientation,FR_attention,smm_strategy,conf_medium,Transition from email evidence to reviewing Live Plus business plan in issues session,Team redirects meeting to Live Plus review; agenda shift.,full_run
evt_160,2025.04.07startup_b,include_with_caution,475,466,485,0.0732685485114915,early,False,1.9645088140395317,0.0639465014568764,0.0693110362481622,0.0585819666655906,94.20226993421528,0.389213932043478,6483.0,295,655,65,cognitive_perturbation,CP_constraint,smm_goals,conf_high,"A high-level evaluator tells the team their project is 2–3 years too early for the market, introducing a timing constraint on their roadmap.","Ronaldo's assessment that the venture would be easier to develop in two to three years is a credible external evaluation that forces the team to confront a timing constraint they had not fully acknowledged. This is CP_constraint because the limitation — market readiness — is now placed on the table by a qualified external source and must be factored into the team's priorities and goals. smm_goals is the primary dimension affected, as the intended timeline and commercialization targets are now in question.",calibration
evt_161,2025.04.07startup_b,include_with_caution,643,638,650,0.0991824772481875,early,False,1.8924144226173405,0.2366689504074513,0.177247323259951,0.2960905775549516,98.19441795409752,0.3655892317452259,6483.0,463,823,40,cognitive_perturbation,CP_generative,smm_strategy,conf_high,Team generates strong new insight about customer or market with high confidence,Clear generative insight; high confidence.,full_run
evt_162,2025.04.07startup_b,include_with_caution,1249,1245,1254,0.1926577201912694,early,False,1.879849814356276,0.1131757192426081,0.1422719273576801,0.084079511127536,98.11239115149549,0.2510892737673205,6483.0,1069,1429,35,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,Team generates new approach to ongoing challenge,New approach generated.,full_run
evt_163,2025.04.07startup_b,include_with_caution,1699,1691,1706,0.2620700293074194,early,False,1.9047049598753052,0.1711722490997747,0.3362799013785469,0.0060645968210023,97.53508086086993,0.1933477653137563,6483.0,1519,1879,35,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating partnership or customer pipeline,Pipeline elaborated.,full_run
evt_164,2025.04.07startup_b,include_with_caution,2529,2524,2531,0.3900971772327626,middle,True,1.8713911422135576,0.187715547321586,0.0474251253558361,0.3280059692873359,92.47728170683524,0.2616182539534079,6483.0,2349,2709,48,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Joint corroborated: procedural coordination meeting planning,Task coordination with joint agreement.,full_run
evt_165,2025.04.07startup_b,include_with_caution,2590,2589,2591,0.3995064013573963,middle,True,1.8525868255523328,0.1653447101642424,0.1781921670906725,0.1524972532378123,90.04924435388011,0.3320976075586127,6483.0,2410,2770,57,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Joint corroborated: procedural coordination,Procedural alignment.,full_run
evt_166,2025.04.07startup_b,include_with_caution,2663,2651,2674,0.4107666203917939,middle,True,1.993098918362596,0.8150315324084509,0.1268617103695195,1.5032013544473823,91.19099177132958,1.5045756344119567,6483.0,2483,2843,64,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Joint corroborated: procedural coordination,Task alignment.,full_run
evt_167,2025.04.14startup_a,include_with_caution,1334,1332,1339,0.21429718875502,early,False,1.4966777416164074,0.2564465142949396,0.4673854475872944,0.0455075810025848,98.9020661539887,0.1937890035453265,6225.0,1154,1514,21,functional_reorientation,FR_procedural,smm_strategy,conf_medium,Reviewing action items and scheduling,Task review.,full_run
evt_168,2025.04.14startup_a,include_with_caution,3915,3912,3918,0.6289156626506024,middle,False,1.4561112661478437,0.4018544905035749,0.5257141831057189,0.2779947979014309,98.96235200212853,0.3788473006895664,6225.0,3735,4095,32,cognitive_perturbation,CP_generative,smm_task,conf_medium,Team generates new insight about market or product,New insight generated.,full_run
evt_169,2025.04.14startup_a,include_with_caution,3976,3966,3986,0.638714859437751,middle,False,1.5588158799768146,0.2282109147297188,0.1121026373278556,0.3443191921315821,98.06425976385104,0.1829426360883035,6225.0,3796,4156,33,cognitive_perturbation,CP_generative,smm_task,conf_medium,Continuation: generative insight about market or task,Generative elaboration.,full_run
evt_170,2025.04.14startup_a,include_with_caution,4155,4152,4161,0.6674698795180722,late,False,1.5125568756434098,0.4855982168577232,0.1867990518159948,0.7843973818994515,96.82831096480122,0.7243593371546133,6225.0,3975,4335,39,functional_reorientation,FR_elaboration,smm_task,conf_medium,The facilitator pushes the team to articulate that their mobile charging technology is equivalent to the best fixed fast-chargers for heavy vehicles.,The facilitator is helping the team sharpen their technical positioning claim — that their solution matches fixed fast chargers for trucks because large batteries require fast charging anyway. This is FR_elaboration because the team is detailing and clarifying an existing value-proposition line without challenging the shared strategic frame. smm_task is affected as the team refines its understanding of what their product actually delivers.,calibration
evt_171,2025.04.14startup_a,include_with_caution,4373,4362,4383,0.7024899598393575,late,True,1.5822671693137729,0.1562610040295309,0.2787377503663382,0.0337842576927235,95.96862564161717,0.3060505614391279,6225.0,4193,4553,41,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Joint corroborated: elaborating final pitch or strategy with alignment,Strategy elaborated with joint agreement.,full_run
evt_172,2025.04.14startup_a,include_with_caution,4505,4501,4508,0.7236947791164658,late,False,1.4776169519137876,0.1410627839461824,0.0325217320816818,0.249603835810683,96.80931403398364,0.2722181048367014,6225.0,4325,4685,32,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating final pitch content or strategy,Pitch strategy elaborated.,full_run
evt_173,2025.04.14startup_a,include_with_caution,4686,4676,4696,0.7527710843373494,late,False,1.5749691486891673,0.0720150182042259,0.0225487279487343,0.1214813084597176,99.48321517041086,0.2931423820096693,6225.0,4506,4866,27,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Continuing elaboration of pitch or strategy,Elaboration.,full_run
evt_174,2025.04.14startup_a,include_with_caution,5303,5286,5322,0.8518875502008032,late,False,1.5822671693137729,0.0959170164466319,0.1153257470450279,0.0765082858482359,97.15872142464109,0.2497926344590469,6225.0,5123,5483,38,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Elaborating presentation content or strategy,Strategy elaborated.,full_run
evt_175,2025.04.14startup_a,include_with_caution,5620,5600,5630,0.9028112449799196,late,True,1.5732230293875171,0.4743188971139985,0.2558797761787736,0.6927580180492235,94.86455981941307,0.6809499762612343,6225.0,5440,5800,25,functional_reorientation,FR_social,smm_none,conf_medium,Joint corroborated: social/relational closing exchange at end of meeting,Social exchange at meeting close; joint corroboration suggests group-level relational moment.,full_run
evt_176,2025.04.14startup_b,include,4021,3994,4034,0.7720814132104454,late,True,1.7716486830601688,0.8023765219225335,0.3436817205630531,1.261071323282014,96.084531846199,0.9875097562981368,,3841,4201,45,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Joint corroborated: elaborating final strategy or pitch,Strategy elaborated with joint agreement.,full_run
